name,place_id,location,neighborhood,lat,lng,website,google_maps_url,rating,rating_count,categories,raw_modalities,types
sola - Pilates your way.,ChIJI4wYbQD_sUARJJr99vruWSw,"Str. Batiștei 14A, 020937 București, Romania",,44.438177,26.1038504,http://www.wearesola.ro/,https://maps.google.com/?cid=3195848172249127460,5,(37),pilates,mat-pilates,establishment; gym; health; point_of_interest
hardcore muay thai and mma gym kayole,ChIJfVX5DtYRLxgR_Yn8iIzaqaw,"kayole social hall opposite DO's office, MRVH+P9W, Nairobi, Kenya",,-1.3056293,36.8284464,,https://maps.google.com/?cid=12441715742716234237,,,martial-arts,mixed-martial-arts; muay-thai,establishment; health; point_of_interest
MMA Advocates LLP,ChIJEyTDOdYQLxgRu4nHDzunwxQ,"FCB Mihrab, Lenana Rd, Nairobi, Kenya",,-1.2898548,36.7871931,http://www.mmaadvocates.co.ke/,https://maps.google.com/?cid=1496223373326780859,4,(4),martial-arts,mixed-martial-arts,establishment; point_of_interest
Blue Martini,ChIJDddlRTcXLxgRu78Gzx4gs-A,"Ojijo Rd, Nairobi, Kenya",,-1.2685535,36.8122064,,https://maps.google.com/?cid=16191320402021498811,4.3,(146),dance,modern-dance,bar; establishment; night_club; point_of_interest
Club City Space,ChIJyRmk39UQLxgRfUiTJ7L-Y3Y,"Moi Ave, Nairobi, Kenya",,-1.2844511,36.825015,,https://maps.google.com/?cid=8530942160291448957,4.2,(103),dance,modern-dance,establishment; night_club; point_of_interest
Outdoorer KE,ChIJEY09jLwRLxgRbgiNl_IdvcA,"1st Floor Suite 56-57, Blessed House Business Center, Thika Road Opp Garden City, Nairobi, Kenya",,-1.2291836,36.8791389,https://www.outdoorer.co/,https://maps.google.com/?cid=13888289753642371182,4.8,(196),outdoors,outdoors,clothing_store; establishment; point_of_interest; store
Nairobi Mountain And Hiking Gear Store,ChIJU2tuQswXLxgRuTkVpHa688Y,"Parklands Valley View Office Park, Tower, A. First floor City Park Dr, Nairobi, Kenya",Parklands,-1.2580111,36.8302255,https://wildsprings.co.ke/shop/,https://maps.google.com/?cid=14336007057572182457,4.9,(392),outdoors; running,outdoors; running,clothing_store; establishment; point_of_interest; shoe_store; store
Going Outdoor Ltd,ChIJv4HQT3EcLxgRUIm-sKAqlKk,"Galleria Mall, Nairobi, Kenya",,-1.3435066,36.7653638,http://www.goingoutdoor.co.ke/,https://maps.google.com/?cid=12219438558611409232,4.3,(79),outdoors,outdoors,clothing_store; establishment; point_of_interest; store
Magnificent Outdoors,ChIJ75Qd_TMRLxgRULM6NHmNFrY,"St. Ellis House, 6th floor. City Hall Way, Wabera St, Nairobi, Kenya",,-1.2864906,36.8228521,https://magnificentoutdoors.com/,https://maps.google.com/?cid=13120830116097340240,4.9,(58),outdoors,outdoors,clothing_store; establishment; point_of_interest; store
El'barbera Outdoor Stores,ChIJtbisWeIbLxgRSgM7jUxnZ5A,"Langiri Rd, Nairobi, Kenya",,-1.3024373,36.7792677,https://wa.me/c/254798575015,https://maps.google.com/?cid=10405399042547450698,4.9,(45),outdoors,outdoors,clothing_store; establishment; point_of_interest; store
Kenya Outdoors Tours And Travel,ChIJAeEdV5kQLxgRNJNZfMzpI5I,"The Avalon, 5th Floor - Room 505 ,Ngong Road, After Junction Mall, Nairobi, Kenya",Ngong Road,-1.2999351,36.7573911,,https://maps.google.com/?cid=10530517418191196980,4.8,(22),outdoors,outdoors,establishment; health; point_of_interest; travel_agency
Hiking Outdoor Gear Hub,ChIJ74JZV3o_LxgRx8K5TRLNIUA,"3rd Floor, Room No., D39, Mountain Mall, Thika Rd, Nairobi, Kenya",,-1.2328502,36.8737872,http://www.hikingoutdoorhub.com/,https://maps.google.com/?cid=4621200171155964615,4.9,(36),outdoors,outdoors,clothing_store; establishment; point_of_interest; store
Hawi Outdoors,ChIJN6iWQwAbLxgRr5PEaY-w7sw,"Marsabit Plaza, Ngong Rd, Nairobi, Kenya",Ngong,-1.3000601,36.7728837,http://hawioutdoors.com/,https://maps.google.com/?cid=14766934358195737519,4.9,(8),outdoors,outdoors,establishment; point_of_interest; store
Ultra Red Outdoors,ChIJpccrZAATLxgRLR7IX3fQ7mc,"Old Mombasa Rd, Nairobi, Kenya",,-1.3340899,36.882173,https://ultraredoutdoors.com/,https://maps.google.com/?cid=7489152441490349613,5,(15),outdoors,outdoors,establishment; point_of_interest; store
Swatprime Outdoors,ChIJX0QKmPkRLxgRv1GRl4dYeD4,"Old Nation House, Tom Mboya St, Nairobi, Kenya",,-1.281906,36.8225822,https://wa.me/c/254706406576,https://maps.google.com/?cid=4501445166943523263,5,(2),outdoors,outdoors,establishment; point_of_interest; store
Affordable Hiking Gear Nairobi,ChIJJc5fwys_LxgRS2DBb7ntGQQ,"FlexAF Arcade, Mirema Drive, Nairobi, Kenya",,-1.2107708,36.886446,,https://maps.google.com/?cid=295528631269154891,5,(22),outdoors,outdoors,establishment; point_of_interest; store
VM Tactical & Outdoor Gear,ChIJ27b23z4RLxgRoqrO5OupI08,"Wing A, AF11, ROYAL PALMS MALL, Nairobi, Kenya",,-1.2857441,36.8276113,,https://maps.google.com/?cid=5702588383802337954,4.8,(19),outdoors,outdoors,clothing_store; establishment; point_of_interest; store
Extreme Outdoors Africa,ChIJPdQUh2oXLxgRL4Vu2Vmb6OY,"Alliance Place, Slip Road, PRP2+89R, Nairobi, Kenya",,-1.264143,36.800885,,https://maps.google.com/?cid=16638719633522591023,4.7,(6),outdoors,outdoors,establishment; point_of_interest
Wild Springs Adventures,ChIJuwaVBMkXLxgRscJRKDNYIsA,"Nairobi, Kenya",,-1.2578768,36.8299165,https://wildsprings.co.ke/,https://maps.google.com/?cid=13844725181233349297,5,(156),outdoors,outdoors,clothing_store; establishment; point_of_interest; store; travel_agency
Temboh Mountain Wear &Equipments,ChIJL--2BioXLxgReGLZoH3ZLiw,"Murang'a Rd, Nairobi, Kenya",,-1.2714639,36.8282196,,https://maps.google.com/?cid=3183721120190259832,4.4,(65),outdoors,outdoors,clothing_store; establishment; point_of_interest; store
Lantex Outdoor,ChIJi7E6z6QRLxgRArAdQeepkZs,"Milimani Rd, Nairobi, Kenya",,-1.2893571,36.8068939,,https://maps.google.com/?cid=11209927758196879362,4.8,(9),outdoors,outdoors,establishment; point_of_interest
Going Outdoor Ltd,ChIJ423vmhsRLxgRkPr9B0uUFI0,"Shopping Mall, Naivasha Rd, Nairobi, Kenya",,-1.2981387,36.7599397,http://www.goingoutdoorltd.com/,https://maps.google.com/?cid=10165913308859595408,,,outdoors,outdoors,clothing_store; establishment; point_of_interest; store
Wanderlust Outdoors,ChIJH_nXTScXLxgRmziIrHa4yq4,"MMID studio, 1st Floor Westlands Rd, Nairobi, Kenya",Westlands,-1.2706791,36.809648,,https://maps.google.com/?cid=12595082127735273627,,,outdoors,outdoors,establishment; point_of_interest
ALTIMOR ADVENTURES LIMITED,ChIJh0SMqtgQLxgRKPV5LqpP33I,"1151-00200, Nairobi, Kenya",,-1.2909979,36.8248532,,https://maps.google.com/?cid=8277422232473040168,4.9,(10),outdoors,outdoors,establishment; point_of_interest
Husky Outdoor Equipment Ltd - KE,ChIJ504BBkgXLxgROrMoIjWWGO8,"38 Lusaka Rd, Nairobi, Kenya",,-1.3005588,36.8359764,http://www.huskyafrica.com/,https://maps.google.com/?cid=17228685529456358202,4.7,(12),outdoors,outdoors,establishment; point_of_interest
Outdoor Quest Kenya,ChIJbW5VAlYRLxgRb-kYOEnSNaE,"Moi Ave, Nairobi, Kenya",,-1.2834674,36.823562,https://www.outdoorquest.co.ke/,https://maps.google.com/?cid=11616422025787664751,,,outdoors,outdoors,establishment; point_of_interest; store
Jacana Outdoor Solutions,ChIJ30rIJEURLxgRvazAor3Asg8,"Standard St, Nairobi, Kenya",,-1.2861175,36.8203971,https://jacanaoutdoorsolutions.com/,https://maps.google.com/?cid=1131178377135303869,5,(2),outdoors,outdoors,establishment; general_contractor; home_goods_store; point_of_interest; store
Outdoor Furniture Kenya,ChIJqxURSNoXLxgRrkw5wXKc8V4,"Kay Godowns B11, Mombasa Road, Nairobi, Kenya",,-1.3376945,36.8939931,https://outdoorfurniturekenya.com/,https://maps.google.com/?cid=6841421325634456750,4.4,(7),outdoors,outdoors,establishment; furniture_store; home_goods_store; point_of_interest; store
Nairobi Kids Trampolines Outdoor & Indoor Children's Trampolines,ChIJJb0BjMwXLxgRlHN2NIBHGgI,"Opposite Maendeleo, View Park Towers, Nairobi, Kenya",,-1.2827827,36.8162262,https://www.kidstrampolines.co.ke/,https://maps.google.com/?cid=151512153431896980,5,(9),outdoors; trampoline,outdoors; trampoline,establishment; point_of_interest; store
Jump by Flying Fox,ChIJOblAylgbLxgR73rROmmtpv0,"Jump by Flying Fox, The Hub, 09 Langata Rd, Nairobi, Kenya",Langata,-1.3204674,36.7038567,https://gojump.ke/,https://maps.google.com/?cid=18277486805199715055,4.8,(96),outdoors; trampoline,outdoors; trampoline,establishment; point_of_interest
Trendy Outdoor Tactical,ChIJX3EvigcRLxgR_eDXku3CPKY,"Magic Business Center, wing b, First Floor Shop BM16 Ronald Ngala St, Nairobi, Kenya",,-1.2857517,36.8275943,https://trendyoutdoortactical.com/,https://maps.google.com/?cid=11978663434525335805,,,outdoors,outdoors,clothing_store; establishment; point_of_interest; shoe_store; store
Outdoors Africa Ltd,ChIJmWd0bSURLxgRn07N0xax9RY,"Mombasa Road, Nairobi, Kenya",,-1.3318824,36.8623053,https://outdoorsafrica.co.ke/,https://maps.google.com/?cid=1654423149729369759,,,outdoors,outdoors,establishment; point_of_interest
Alvin & Jayden Outdoors,ChIJfTF0dBsRLxgRnJkrXo8us0o,"Imenti house, Nairobi, Kenya",,-1.2831632,36.8241035,,https://maps.google.com/?cid=5382697172932991388,,,outdoors,outdoors,establishment; point_of_interest; store
Outdoor Yard Kenya,ChIJZ39OAgATLxgRmtE0TT3LTBM,"Mombasa Road, Nairobi, Kenya",,-1.3387051,36.8924314,https://outdooryardkenya.com/,https://maps.google.com/?cid=1390709849099391386,,,outdoors,outdoors,establishment; point_of_interest
Nelion Outdoor Store,ChIJgdAGW2ERLxgRrStGhGrTb84,"PV27+RF6, Krape, Nairobi, Kenya",,-1.2979734,36.8636513,,https://maps.google.com/?cid=14875340548667222957,3.7,(3),outdoors,outdoors,establishment; point_of_interest; store
KACH OUTDOORS,ChIJp-AeofQyiU0Rp1t-1lRzUTA,"Limuru Rd, Nairobi, Kenya",,-1.2493812,36.8204619,,https://maps.google.com/?cid=3481690795147156391,,,outdoors,outdoors,establishment; health; point_of_interest
Great Outdoors,ChIJK5r_bhUXLxgRVmcItWg8jpg,"PRP4+F5P, Muthithi Rd, Nairobi, Kenya",,-1.2637992,36.805456,,https://maps.google.com/?cid=10992790160869451606,,,outdoors,outdoors,establishment; point_of_interest
Kamah camelbak Outdoor shop,ChIJCyriBAAXLxgR42Jpm75-ZB8,"PRH7+WXP, Taarifa Rd, Nairobi, Kenya",,-1.270158,36.8149542,,https://maps.google.com/?cid=2262072269963092707,5,(1),outdoors,outdoors,clothing_store; establishment; point_of_interest; store
Outdoor Circuits East Africa,ChIJSdjrIXoXLxgRZ4yxqEJUu1Y,"PRHH+C79, Ngara Rd, Nairobi, Kenya",,-1.2714559,36.8282249,,https://maps.google.com/?cid=6249681553181477991,5,(1),outdoors,outdoors,establishment; point_of_interest; tourist_attraction
Nubian OUTDOOR,ChIJJxzsqzsRLxgRxinNkb4YtHU,"Muindi mbingu street opp jivanjee gardens, Nairobi, Kenya",,-1.2817265,36.818865,https://www.jumia.co.ke/bush-life-equipments/,https://maps.google.com/?cid=8481431205014481350,,,outdoors,outdoors,establishment; point_of_interest
zana outdoors,ChIJX9WdpssRLxgR619Oq0iWr-o,"Nairobi, Kenya",,-1.283353,36.8235374,http://www.zanaoutdoors.com/,https://maps.google.com/?cid=16910900364655353835,,,outdoors,outdoors,clothing_store; establishment; point_of_interest; store
Sote Outdoors,ChIJp6AMigERLxgR3AWw6sNu770,"Nairobi, Kenya",,-1.2845357,36.818756,,https://maps.google.com/?cid=13686279580337309148,,,outdoors,outdoors,establishment; point_of_interest; store
Myrtle designs : Rattan outdoor & Garden furniture,ChIJxQNPgzsRLxgRea6OPfi1KAc,"Twinstar Towers, Tata Trucks Showroom, flyover, Mombasa, Kenya",,-1.3117124,36.8302227,https://www.mdfurnishings.com/,https://maps.google.com/?cid=515862235123199609,4.9,(35),outdoors,outdoors,establishment; furniture_store; home_goods_store; point_of_interest; store
Jardin Classics,ChIJe8AwQjkXLxgRzwp7bMELsVI,"Mayfair Maisonettes, Mpaka Rd, Nairobi, Kenya",,-1.2636049,36.8059012,https://jardinclassics.com/,https://maps.google.com/?cid=5958556707364473551,4.9,(55),outdoors,outdoors,establishment; furniture_store; home_goods_store; point_of_interest; store
Toread-Extreme Outdoors,ChIJFzCpABgRLxgR8ioc-7tRyIo,"Nairobi Central Agwings, Yaya Centre, Argwings Kodhek Rd, Nairobi, Kenya",,-1.2929662,36.7856109,,https://maps.google.com/?cid=10000332840389847794,,,outdoors,outdoors,establishment; point_of_interest; travel_agency
The Outdoor Culture,ChIJm2MPGgARLxgRcFRTgtehNHY,"Tsavo Road, Nairobi, Kenya",,-1.2830362,36.82625180000001,,https://maps.google.com/?cid=8517610742240990320,4.9,(11),outdoors,outdoors,establishment; point_of_interest; store
Luscious Outdoors Africa,ChIJpSgQe40ZLxgRfi5T4FdlmJY,"Lower Kabete Rd, Nairobi, Kenya",,-1.2547685,36.7949392,https://lusciousoutdoors.africa/,https://maps.google.com/?cid=10851534730249318014,5,(4),outdoors,outdoors,establishment; point_of_interest; travel_agency
A1 outdoor (k) ltd,ChIJd3ea5kwRLxgRu4jmAqvWank,"A1 Outdoor Premises Mbaruk Road, Muchai Dr, Nairobi, Kenya",,-1.304033,36.801279,,https://maps.google.com/?cid=8749041256097024187,5,(1),outdoors,outdoors,establishment; point_of_interest
Nelai Adventures,ChIJJ1sVhZypsAoRim7EFpJ9yDM,"Kp Offices, Jakaya Kikwete Rd, Nairobi, Kenya",,-1.2871403,36.8002734,https://nelaiadventures.com/,https://maps.google.com/?cid=3731370357677125258,4.4,(7),outdoors,outdoors,establishment; point_of_interest; store
Savannah outdoors safaris,ChIJiViRi2EXLxgRbtQXifkP10w,"Taarifa road, Nairobi, Kenya",,-1.2678682,36.8147394,http://www.savannahoutdoorssafaris.com/,https://maps.google.com/?cid=5536911831296627822,4.5,(8),outdoors,outdoors,establishment; point_of_interest; travel_agency
